NAME,LONGITUDE,LATITUDE,CLASSIFICATION,ID
鑫旺超市,114.334,38.909,1,10320.0
榆林沟超市,114.34,38.827,1,10321.0
好福来超市,114.334,38.942,1,10322.0
新顺超市,114.333,38.911,1,10323.0
祥和超市,114.333,38.911,1,10324.0
六柱蔬菜粮油店,114.484,38.825,1,10325.0
银鑫居家超市,114.484,38.825,1,10326.0
王林口供销社商店,114.35799999999999,38.829,9,10327.0
易捷便利店,114.469,38.823,1,10328.0
北水峪综合商店,114.524,38.817,3,10329.0
胜利商店,114.484,38.825,3,10330.0
昆仑好客,114.46600000000001,38.821999999999996,1,10331.0
玉合副食超市,114.35799999999999,38.828,1,10332.0
树茹百货门市部,114.35799999999999,38.828,9,10333.0
王林口供销社(榆林沟分店),114.34200000000001,38.827,9,10334.0
寺口综合商店,114.329,38.826,3,10335.0
正大批发部,114.485,38.824,4,10336.0
天天便利店,114.477,38.825,1,10337.0
阜平特产,114.348,38.825,1,10338.0
慧哲批发部,114.485,38.825,10,10339.0
佳哲商店,114.48299999999999,38.825,1,10340.0
惠利副食,114.48200000000001,38.825,1,10341.0
占文批发部,114.48299999999999,38.825,1,10342.0
新兴商店,114.48200000000001,38.825,1,10343.0
国建综合批零门市部,114.35799999999999,38.829,1,10344.0
供销商场,114.48299999999999,38.825,2,10345.0
平阳人民商场,114.484,38.825,8,10346.0
东风商场,114.484,38.825,3,10347.0
立新商场,114.35700000000001,38.829,8,10348.0
众鑫批发超市,114.727,39.075,1,10349.0
家乐福超市,114.73200000000001,39.007,1,10350.0
天顺超市,114.85799999999999,38.864000000000004,1,10351.0
诚信超市,114.78399999999999,38.868,1,10352.0
万家乐超市,114.84200000000001,38.857,1,10353.0
山里红超市,114.815,38.867,1,10354.0
顺德超市,114.786,38.868,1,10355.0
宏润超市,114.73,39.074,1,10356.0
源源超市,114.734,39.073,1,10357.0
三路春超市,114.76,39.05,1,10358.0
振合超市,114.73100000000001,39.074,1,10359.0
卫东批发超市,114.73100000000001,39.074,1,10360.0
福阳超市,114.71,38.943000000000005,1,10361.0
文政超市,114.71,38.943000000000005,1,10362.0
军城鑫世纪超市,114.71,38.941,1,10363.0
宝鑫超市,114.709,38.953,1,10364.0
兴旺超市,114.852,38.830999999999996,1,10365.0
宝鑫楼超市,114.713,38.991,1,10366.0
大兵诚信超市,114.73200000000001,39.007,1,10367.0
天和苑超市,114.709,38.946999999999996,1,10368.0
丰顺百货批发超市,114.711,38.938,9,10369.0
恒祥超市,114.728,39.075,1,10370.0
晨阳超市,114.759,39.058,1,10371.0
英明超市,114.87299999999999,38.966,1,10372.0
鸿飞百货超市,114.785,38.868,1,10373.0
南山超市,114.704,38.967,1,10374.0
鑫源超市,114.73299999999999,38.92,1,10375.0
宏营超市,114.71,38.942,1,10376.0
鑫源购物中心,114.869,38.825,8,10377.0
易捷便利店,114.86,38.867,1,10378.0
美好家园购物中心,114.846,38.857,1,10379.0
雪峰批发部,114.709,38.946,1,10380.0
红星购物中心,114.84299999999999,38.856,1,10381.0
易捷便利店,114.83200000000001,38.851,1,10382.0
千百度购物中心,114.853,38.935,3,10383.0
军城镇镇门口批发站,114.709,38.945,1,10384.0
桥东百货,114.73299999999999,39.073,1,10385.0
综合便民门市部,114.758,39.059,1,10386.0
老群批发部,114.762,39.058,1,10387.0
田翠民批发部,114.87799999999999,38.977,1,10388.0
保江批发零售,114.869,39.049,1,10389.0
鑫旺门市,114.758,39.059,1,10390.0
昆仑好客,114.744,39.066,1,10391.0
军城日杂综合门市部,114.71,38.941,9,10392.0
永盛烧坊烟酒乳业批发零售门市部,114.71,38.945,1,10393.0
易捷便利店,114.719,39.079,1,10394.0
艳阳综合门市,114.853,38.936,1,10395.0
军城批零商店,114.711,38.939,1,10396.0
沃美超市顺平店,115.141,38.849000000000004,1,10397.0
惠友购物广场(顺平店),115.141,38.848,1,10398.0
易购超市,115.139,38.856,1,10399.0
顺平县民政局爱心超市,115.13799999999999,38.856,1,10400.0
利民超市,115.15700000000001,38.855,1,10401.0
嘉潞超市,115.258,38.899,1,10402.0
琳琳超市,115.149,38.85,1,10403.0
旺惠超市,115.15,38.854,1,10404.0
学府超市,115.14299999999999,38.843,1,10405.0
佳龙百货商场,115.141,38.845,1,10406.0
爱琴海超市,115.22399999999999,38.894,1,10407.0
顺平服务区-超市,115.11399999999999,38.872,1,10408.0
白西庄果菜交易市场,115.102,38.882,1,10409.0
便民自选超市,115.141,38.854,1,10410.0
向伟超市,115.227,38.896,1,10411.0
兵营自选超市,115.105,38.974000000000004,1,10412.0
爱心超市,115.15100000000001,38.865,1,10413.0
丽景福超市,115.13799999999999,38.865,1,10414.0
建华百货超市,115.14200000000001,38.857,1,10415.0
宝山百货超市,115.07,38.946,1,10416.0
益康源健康无糖食品超市,115.139,38.859,1,10417.0
旺旺超市(顺兴中路),115.14,38.843,1,10418.0
鑫鑫超市(迎宾路),115.175,38.826,1,10419.0
兴盛超市,115.14399999999999,38.846,1,10420.0
顺平服务区-超市,115.11200000000001,38.873000000000005,1,10421.0
忠鑫超市,115.141,38.999,1,10422.0
喜洋洋超市,115.226,38.895,1,10423.0
槐茂超市,115.141,38.861999999999995,1,10424.0
顺龙超市,115.109,38.879,1,10425.0
冢家乐超市,115.125,38.855,1,10426.0
呈祥超市,115.135,38.856,1,10427.0
新旺超市,115.13799999999999,38.859,1,10428.0
佳豪超市,115.13799999999999,38.861,1,10429.0
佰旺超市,115.14,38.859,1,10430.0
安阳村东综合超市,115.073,38.948,1,10431.0
嘉铭超市,115.134,38.851,1,10432.0
顺平市场服务中心白云瓜果市,115.115,38.876999999999995,1,10433.0
白云综合超市,115.117,38.876,2,10434.0
南街批发超市,115.141,38.839,1,10435.0
平安家园便民超市,115.134,38.844,1,10436.0
汇源超市,115.149,39.006,1,10437.0
海山超市,115.149,39.006,1,10438.0
红梅超市,115.226,38.895,1,10439.0
华源超市,115.15,38.865,1,10440.0
赵家蒲超市,115.16799999999999,38.891,1,10441.0
新新超市,115.10600000000001,38.975,1,10442.0
向伟超市,115.134,38.851,1,10443.0
(保定服务区)超市,115.225,38.827,1,10444.0
保定服务区-超市,115.223,38.828,1,10445.0
蓝曼超市,115.134,38.847,1,10446.0
平安街超市,115.13,38.843,1,10447.0
笑笑超市,115.14200000000001,38.857,1,10448.0
唐县黄金峪大红枣,115.134,38.845,1,10449.0
易捷便利店,115.162,38.871,1,10450.0
惠民农资超市,115.134,38.856,1,10451.0
绿源蔬菜超市,115.141,38.859,1,10452.0
红强针织百货批发,115.139,38.854,3,10453.0
安阳批发总部,115.069,38.945,1,10454.0
爱良粮油百货,115.14399999999999,38.846,1,10455.0
万佳商店,115.132,38.843,1,10456.0
宏力商贸,115.139,38.846,1,10457.0
安阳批发部,115.069,38.945,1,10458.0
华兴综合门市,115.12200000000001,38.873000000000005,1,10459.0
杰出便利店顺兴花园西区店,115.13799999999999,38.86,1,10460.0
易捷便利店,115.23299999999999,38.9,1,10461.0
乾园综合批发部,115.208,38.889,1,10462.0
民永乐百货,115.071,38.933,1,10463.0
易捷便利店,115.132,38.861999999999995,1,10464.0
佳林百货,115.226,38.895,1,10465.0
腰山供销社百货门市,115.227,38.896,1,10466.0
易捷便利店,115.14299999999999,38.863,1,10467.0
家佳乐综合批发,115.139,38.854,1,10468.0
雷鸣批发城,115.072,38.946,1,10469.0
五行健康商行,115.14200000000001,38.846,1,10470.0
汇鑫便民店,115.146,38.857,1,10471.0
鸿运来百货,115.15,38.85,1,10472.0
建彬食品店,115.137,38.857,1,10473.0
翰林文体超市,115.226,38.896,9,10474.0
爱岭百货门市,115.14,38.859,1,10475.0
改艳百货门市,115.13799999999999,38.858000000000004,1,10476.0
精英文体超市,115.152,38.843,9,10477.0
顺平供销商场,115.14,38.843,10,10478.0
诚信日用百货,115.14,38.855,2,10479.0
华侨友谊商店,115.13799999999999,38.843,1,10480.0
大润发超市,115.512,38.872,1,10481.0
沃尔玛超市,115.476,38.883,1,10482.0
北京华联(东风商贸广场写字楼东),115.49799999999999,38.875,1,10483.0
保百购物家园,115.45700000000001,38.874,1,10484.0
惠友超级市场万家福高开区店,115.475,38.895,1,10485.0
华联超市(大慈阁店),115.509,38.864000000000004,1,10486.0
惠友超市(军校广场店),115.535,38.873000000000005,1,10487.0
北奇国喜超市,115.397,38.931999999999995,1,10488.0
万通超市,115.495,38.871,1,10489.0
家家乐综合超市,115.473,38.858000000000004,1,10490.0
宏博超市,115.48700000000001,38.899,1,10491.0
麦力发超市连锁NO.2,115.654,39.021,1,10492.0
苏百超市方上店,115.36,39.001,1,10493.0
威威超市,115.475,38.814,1,10494.0
香举综合超市,115.39,39.037,1,10495.0
小康超市,115.527,38.873000000000005,1,10496.0
宜捷超市,115.521,38.9,1,10497.0
知音超市,115.493,38.891999999999996,1,10498.0
外贸家纺超市,115.488,38.89,2,10499.0
好再来超市,115.339,38.951,1,10500.0
鸿喜超市,115.465,38.872,1,10501.0
二姐超市,115.52,38.856,1,10502.0
丰盈超市,115.65,39.016999999999996,1,10503.0
京客隆购物超市,115.941,38.936,1,10504.0
华联超市(育才西路),115.935,38.943000000000005,1,10505.0
惠友生活超市安新店,115.94,38.931999999999995,1,10506.0
新华超市,115.939,38.938,1,10507.0
全都购物广场三台店,115.854,38.977,3,10508.0
海天超市,115.958,38.951,1,10509.0
大润发超市,115.749,38.847,1,10510.0
鑫欣批零超市,115.829,38.879,1,10511.0
益达土特产超市,115.943,38.937,1,10512.0
百佳超市,115.929,38.93,1,10513.0
客都购物广场安新店,115.941,38.934,3,10514.0
利万家超市(建设大街),115.941,38.941,1,10515.0
利源超市(康欣园小区东北),115.94,38.936,1,10516.0
鑫客隆超市,115.94,38.942,1,10517.0
宜佳超市,115.94,38.948,1,10518.0
鑫馨超市,115.934,38.906,1,10519.0
祥和超市(安新县财政局西北),115.928,38.94,1,10520.0
新欣超市,115.939,38.953,1,10521.0
友树超市,115.946,38.994,1,10522.0
华源超市,115.844,38.98,1,10523.0
宝岛水上游乐园-超市,115.97200000000001,38.92,1,10524.0
新时代超市,115.93799999999999,38.928000000000004,1,10525.0
百味香开心炒坊(安新县文体教育局东北),115.94,38.931999999999995,1,10526.0
莲花超市,115.976,38.946999999999996,1,10527.0
好又多超市,115.936,38.942,1,10528.0
一分利超市,115.854,38.977,1,10529.0
宏洋超市,115.95100000000001,38.937,1,10530.0
建新超市,115.943,38.937,1,10531.0
百汇超市,115.728,38.839,1,10532.0
迎客来超市,115.935,38.939,1,10533.0
新百顺超市,115.738,38.842,1,10534.0
怡佳超市,115.941,38.938,1,10535.0
便民隆胜超市,115.939,38.942,1,10536.0
星旺综合批发超市,115.928,38.931,1,10537.0
亨元利贞超市,115.73100000000001,38.84,1,10538.0
诚信超市,115.759,38.851,1,10539.0
振华超市,115.73200000000001,38.84,1,10540.0
华澳超市,115.947,38.995,1,10541.0
白洋淀码头土特产超市,115.977,38.946,1,10542.0
百家乐超市,115.98100000000001,38.93,1,10543.0
生元超市,115.939,38.922,1,10544.0
晓红超市(西大街),115.935,38.928000000000004,1,10545.0
新跃超市,115.935,38.935,1,10546.0
盛源批发超市,115.927,38.931,1,10547.0
嘎子印象-超市冷饮,115.98299999999999,38.916,1,10548.0
根来超市,115.93299999999999,38.939,1,10549.0
万顺百货超市,115.87200000000001,38.889,1,10550.0
天盛达超市,115.928,38.94,1,10551.0
运冬超市,115.935,38.929,1,10552.0
立志超市,115.92200000000001,38.935,1,10553.0
子胜超市,115.93299999999999,38.922,1,10554.0
育才超市,115.949,38.94,1,10555.0
琪琪超市,115.94,38.946999999999996,1,10556.0
家家乐超市,115.756,38.85,1,10557.0
万家乐超市,115.929,38.93,1,10558.0
鑫源超市,115.87100000000001,38.888000000000005,1,10559.0
东方超市,115.764,38.853,1,10560.0
嘎子旅游超市,115.976,38.946999999999996,1,10561.0
鸿运生活超市,115.941,38.944,1,10562.0
诚信超市,115.98200000000001,38.93,1,10563.0
家家乐百货超市,115.93700000000001,38.923,1,10564.0
百信超市,115.944,38.926,1,10565.0
悦祥升超市,115.835,38.875,1,10566.0
保运超市,115.926,38.938,1,10567.0
来运福超市,115.98299999999999,38.934,1,10568.0
鑫鑫超市,115.93,38.934,1,10569.0
国旺超市,115.934,38.929,1,10570.0
鹏达综合超市(华傲园小区东),115.94,38.923,1,10571.0
喜洋洋超市,115.919,38.933,1,10572.0
随心百样超市,115.919,38.931,1,10573.0
胜旺超市,115.789,38.863,1,10574.0
顺顺发超市,115.934,38.942,1,10575.0
民俗寨-超市,115.999,38.93,1,10576.0
惠民超市(小西街卫生所西),115.93,38.929,1,10577.0
日月星超市,115.931,38.935,1,10578.0
天一超市,115.927,38.931,1,10579.0
孙彪超市,115.83200000000001,38.874,1,10580.0
迎宾超市(安新县交通局东南),115.93700000000001,38.938,1,10581.0
小辉水果超市,115.93799999999999,38.942,1,10582.0
家乐百货,115.82799999999999,38.874,1,10583.0
罗五干鲜果品超市,115.941,38.939,1,10584.0
老五干鲜果品超市,115.941,38.939,1,10585.0
小韩水果超市no.019,115.94,38.933,1,10586.0
建昌隆鑫蔬菜调料粮油综合超市,115.779,38.859,1,10587.0
惠民日杂商店,115.945,38.937,9,10588.0
校办综合商店,115.939,38.929,9,10589.0
易捷便利店,115.714,38.838,1,10590.0
白洋淀景区-小卖部,115.97,38.95,1,10591.0
2元店,115.94,38.931999999999995,9,10592.0
双起日杂商店,115.94,38.933,9,10593.0
易捷便利店(医院小区西),115.92299999999999,38.934,1,10594.0
博洋零售商店,115.791,38.866,1,10595.0
友谊综合商店,115.946,38.994,1,10596.0
华丽商店,115.93799999999999,38.925,1,10597.0
异国风情园-小卖部,115.973,38.916,1,10598.0
易捷便利店(渔人岛大酒店东北),115.94,38.954,1,10599.0
北环小卖部,115.945,38.931999999999995,1,10600.0
嘎子印象-小卖部,115.98200000000001,38.915,1,10601.0
白洋淀景区-小卖部,115.973,38.95,1,10602.0
白洋淀景区-小卖部,115.971,38.95,1,10603.0
易捷便利店,115.896,38.955999999999996,1,10604.0
孙犁纪念馆-小卖部,115.99799999999999,38.928000000000004,1,10605.0
馨满芳园-小卖部,115.973,38.914,1,10606.0
世界名荷园-小卖部,115.99,38.922,1,10607.0
异国风情园-小卖部,115.973,38.917,1,10608.0
白洋淀文化苑-小卖部,115.993,38.923,1,10609.0
保强综合商店,115.932,38.929,1,10610.0
建设文百商店,115.939,38.922,1,10611.0
针纺商店,115.93799999999999,38.926,3,10612.0
城西春敏小卖部,115.93700000000001,38.933,1,10613.0
惠宾超市,115.94,38.948,1,10614.0
白洋淀文化苑-小卖部,115.994,38.923,1,10615.0
白洋淀文化苑-小卖部,115.98899999999999,38.922,1,10616.0
嘎子印象-小卖部,115.98299999999999,38.916,1,10617.0
鑫隆商店,115.93799999999999,38.922,1,10618.0
丰裕平价商店,115.93799999999999,38.925,1,10619.0
宝团商店(安新县劳动和社会保障监察大队东),115.93799999999999,38.922,1,10620.0
国平商贸,115.93700000000001,38.923,1,10621.0
易捷便利店,115.868,38.887,1,10622.0
鹏飞商店,115.829,38.874,1,10623.0
易捷便利店,115.76299999999999,38.852,1,10624.0
元妃荷园-便利店,115.988,38.942,1,10625.0
鑫兴综合商店(建设大街),115.94,38.945,1,10626.0
宝岛水上游乐园-小卖部,115.97399999999999,38.92,1,10627.0
易捷便利店,115.93299999999999,38.9,1,10628.0
白良日杂,115.936,38.928000000000004,9,10629.0
建通综合商店,115.869,38.887,1,10630.0
宏祥批零商店,115.781,38.86,1,10631.0
金叶综合经营部,115.94,38.943000000000005,1,10632.0
泰合商贸,115.932,38.94,1,10633.0
运通农资超市,115.874,38.89,1,10634.0
西马庄农资超市,115.781,38.86,1,10635.0
保运商贸,115.926,38.938,1,10636.0
温泉城诚信超市,116.054,38.969,1,10637.0
绿岛生活广场,116.115,39.012,1,10638.0
雄县金都购物广场,116.206,39.058,3,10639.0
百信超市,116.11399999999999,39.014,1,10640.0
山水莲花超市,116.11,38.99,1,10641.0
民生超市,116.116,38.991,1,10642.0
山水莲花超市(家硕店),116.11200000000001,39.015,1,10643.0
鹏飞超市,116.20700000000001,39.06,1,10644.0
好多家超市(雄县店),116.113,38.998000000000005,1,10645.0
赛雪隆超市,116.214,39.056,1,10646.0
绿岛超市(河北大街东店),116.113,38.986,1,10647.0
同春指套,116.18799999999999,39.003,3,10648.0
山水莲花超市家兴加盟店,116.24,39.06,1,10649.0
绿岛连锁超市东环路北店,116.113,38.995,1,10650.0
白洋淀温泉城绿港超市,116.055,38.97,1,10651.0
浩瀚超市,116.04700000000001,38.961,1,10652.0
山水莲花超市(鑫盛店),116.14200000000001,39.008,1,10653.0
酒店超市,116.115,39.013000000000005,1,10654.0
旺角超市,116.10700000000001,38.988,1,10655.0
月红超市,116.175,39.035,1,10656.0
悦购超市,116.101,38.992,1,10657.0
绿岛超市(铃铛阁大街),116.1,38.99,1,10658.0
兴隆超市,116.117,38.995,1,10659.0
家源超市(古城路),116.10600000000001,38.984,1,10660.0
冰鑫超市,116.23700000000001,39.059,1,10661.0
天源超市,116.205,39.058,1,10662.0
绿岛超市(府后街北店),116.11399999999999,39.001,1,10663.0
北大超市,116.11399999999999,38.998000000000005,1,10664.0
阳光超市,116.228,39.010999999999996,1,10665.0
爱家超市(雄县动物卫生监督所西),116.094,38.991,1,10666.0
鑫亿超市,116.211,39.06,1,10667.0
裕强超市,116.12200000000001,39.004,1,10668.0
雄县停车区-超市,116.249,39.018,1,10669.0
好多家连锁超市,116.10600000000001,38.986,1,10670.0
百信超市(人民大街),116.11200000000001,38.986,1,10671.0
佳合超市,116.22399999999999,39.09,1,10672.0
雄县服务区-超市,116.181,39.091,1,10673.0
方源超市,116.113,38.984,1,10674.0
兴旺达超市,116.11,39.015,1,10675.0
铃铛阁平价超市,116.101,38.991,1,10676.0
百合超市,116.10799999999999,38.995,1,10677.0
雄县龙鑫超市,116.098,38.99,1,10678.0
绿港超市,116.08200000000001,38.983000000000004,1,10679.0
百味超市(温泉路),116.104,38.981,1,10680.0
中心超市,116.206,39.056999999999995,1,10681.0
大华超市,116.111,38.999,1,10682.0
金达超市,116.23299999999999,39.059,1,10683.0
庆达超市,116.235,38.972,1,10684.0
春忙超市,116.285,38.971,1,10685.0
雄县服务区-超市,116.18299999999999,39.093,1,10686.0
绿岛连锁超市no.005,116.113,38.995,1,10687.0
华成超市,116.12200000000001,39.004,1,10688.0
雄县红心超市,116.133,38.991,1,10689.0
振欧超市,116.105,38.941,1,10690.0
金芒果超市,116.124,38.99,1,10691.0
天一超市,116.115,38.991,1,10692.0
一佳超市,116.117,39.004,1,10693.0
语风超市,116.115,38.993,1,10694.0
信达平价超市,116.104,38.982,1,10695.0
廉价超市,116.113,38.991,1,10696.0
方凡农夫果园超市,116.12100000000001,38.994,1,10697.0
万隆便利超市,116.103,38.999,1,10698.0
慧涛超市,116.12,38.99,1,10699.0
强盛超市,116.206,39.06,1,10700.0
新顺超市,116.20200000000001,39.055,1,10701.0
自涵超市,116.105,38.996,1,10702.0
亚古城超市,116.12200000000001,38.986999999999995,1,10703.0
百信超市,116.10700000000001,38.999,1,10704.0
千村超市,116.101,38.991,1,10705.0
山水莲花超市(亚古城店),116.12299999999999,38.986999999999995,1,10706.0
好多家连锁超市雄县店no.2,116.11,38.998000000000005,1,10707.0
百信超市no.03,116.115,39.004,1,10708.0
天顺超市,116.204,39.055,1,10709.0
瑞华超市,116.10700000000001,38.999,1,10710.0
正和超市,116.103,38.999,1,10711.0
家园超市(将台路),116.12100000000001,38.995,1,10712.0
家和超市,116.119,38.99,1,10713.0
艾欣平价超市,116.116,39.003,1,10714.0
湖边超市,116.116,39.005,1,10715.0
文源超市,116.12100000000001,38.995,1,10716.0
欣康批发超市,116.12100000000001,38.997,1,10717.0
源利超市,116.10600000000001,38.986,1,10718.0
鑫然超市,116.111,39.015,1,10719.0
山水莲花超市(运发店),116.105,39.001999999999995,1,10720.0
音像超市,116.116,38.986999999999995,10,10721.0
百果园超市,116.118,39.001999999999995,1,10722.0
宏运超市,116.103,38.997,1,10723.0
小雪超市,116.103,38.994,1,10724.0
秋平超市,116.1,39.007,1,10725.0
双秀综合超市,116.05,39.123000000000005,1,11739.0
陈浩水果超市,116.051,39.139,1,11740.0
新鲜水果超市,116.044,39.12,1,11741.0
农夫果园水果超市,116.037,39.117,1,11742.0
老田副食批发部,116.139,39.287,1,11743.0
百顺水果超市,116.035,39.14,1,11744.0
绿馨粮油蔬菜综合超市,116.04700000000001,39.126999999999995,1,11745.0
鑫馨水果蔬菜超市,116.05,39.139,1,11746.0
博伟瓜果蔬菜超市,116.025,39.13,1,11747.0
兴旺副食商店,116.05799999999999,39.187,1,11748.0
利民综合批发,116.178,39.289,1,11749.0
建华综合商店,116.04299999999999,39.131,1,11750.0
兴涛副食,116.179,39.293,1,11751.0
同兴副食,116.037,39.124,1,11752.0
兴广商店,116.03,39.124,1,11753.0
同鑫综合商店,116.042,39.141999999999996,1,11754.0
鑫鑫日用百货,116.04700000000001,39.115,1,11755.0
海兴副食,116.02799999999999,39.121,1,11756.0
盛淼源副食商店,116.031,39.119,1,11757.0
铭磊便利店,116.055,39.116,1,11758.0
富润综合商店,116.04299999999999,39.137,1,11759.0
源泉综合商店,116.02600000000001,39.125,1,11760.0
广琪副食商店,116.05,39.33,1,11761.0
乐强百货商店,116.035,39.14,1,11762.0
伟志百货商店,116.036,39.133,1,11763.0
好邻居超市,116.03200000000001,39.11,1,11764.0
长白山特产,116.039,39.131,1,11765.0
彬彬副食,116.03,39.114000000000004,1,11766.0
服装超市,116.044,39.128,3,11767.0
鹏远副食,116.036,39.123000000000005,1,11768.0
清真智凯副食,116.031,39.117,1,11769.0
通达副食百货,116.03,39.131,1,11770.0
横耀副食,116.037,39.138000000000005,1,11771.0
便民自选超市,114.78,39.466,1,11772.0
嘉惠德超市,114.944,39.407,1,11773.0
城诚超市,114.96700000000001,39.484,1,11774.0
涞源北服务区-超市,114.675,39.397,1,11775.0
涞源北服务区-超市,114.678,39.398,1,11776.0
美廉超市,114.96600000000001,39.42,1,11777.0
四通菜店,114.698,39.396,1,11778.0
蔬菜门市部,114.96799999999999,39.484,1,11779.0
老三菜店,114.78200000000001,39.534,1,11780.0
玉兰超市,114.914,39.578,1,11781.0
淑峰超市,114.78200000000001,39.533,1,11782.0
大众超市(上庄盐政检查站南),114.781,39.536,1,11783.0
刘长龙商店,114.774,39.444,1,11784.0
聚洪源批发购物行,114.949,39.417,1,11785.0
保宏百货商店,114.781,39.536,1,11786.0
建永商店,114.78,39.467,1,11787.0
上庄供销社中庄百货门市部,114.78,39.467,1,11788.0
旭成商店,114.779,39.461999999999996,1,11789.0
上庄供销社副食门市部,114.781,39.536,1,11790.0
保民批零部,114.78,39.467,1,11791.0
丽源百货(河北省涞源县乌龙沟乡人民政府东),114.96799999999999,39.484,1,11792.0
盛达批发部,114.96700000000001,39.484,1,11793.0
长虹门市部,114.78200000000001,39.534,1,11794.0
冬青百货商店,114.78,39.464,1,11795.0
北韩村门市部,114.698,39.396,1,11796.0
金城批零部,114.697,39.397,1,11797.0
大山批零部,114.78299999999999,39.533,1,11798.0
董奎综合商店,114.781,39.535,1,11799.0
综合门市部(上庄乡人民政府东),114.78200000000001,39.534,1,11800.0
涞源县富贵批发部,114.781,39.535,1,11801.0
沃美超市(紫荆关便利店),115.179,39.431999999999995,1,11802.0
美廉超市(紫荆街),115.179,39.433,1,11803.0
大东方超市,115.262,39.54,1,11804.0
志永综合门市,115.179,39.431999999999995,1,11805.0
易捷便利店,115.18,39.43,1,11806.0
小雷副食批发,115.179,39.433,1,11807.0
民子副食百货批发,115.179,39.431999999999995,1,11808.0
明月百货,115.179,39.433,1,11809.0
易百超市(紫荆关店),115.179,39.433,1,11810.0
新盈超市,115.42,39.683,1,11811.0
好日子超市,115.59700000000001,39.461,1,11812.0
涞水服务区-超市,115.63799999999999,39.492,1,11813.0
喜清超市,115.484,39.645,1,11814.0
利红超市,116.01100000000001,39.491,1,11815.0
随意超市,116.06299999999999,39.481,1,11816.0
益佳兴缘腾超市,116.095,39.508,1,11817.0
秀平超市,116.03,39.492,1,11818.0
天翔超市,116.03,39.491,1,11819.0
宏通超市,116.059,39.488,1,11820.0
多客发生活超市,116.12700000000001,39.561,1,11821.0
福润万家超市,116.133,39.558,1,11822.0
惠民超市,116.03299999999999,39.488,1,11823.0
小白丫超市,116.219,39.546,1,11824.0
树华综合超市,116.065,39.479,1,11825.0
百泉超市,116.015,39.482,1,11826.0
悦宏轩超市,116.021,39.496,1,11827.0
休闲牛仔超市no.2,116.01899999999999,39.492,3,11828.0
大庆超市,116.007,39.498000000000005,1,11829.0
世纪华联超市,116.09100000000001,39.501,1,11830.0
鑫益购物广场,116.126,39.555,1,11831.0
惠友超市杨村加盟店no.1070,116.186,39.556999999999995,1,11832.0
友福综合超市,116.021,39.496,1,11833.0
华夏超市,116.036,39.498000000000005,1,11834.0
佳鑫综合超市,116.01299999999999,39.494,1,11835.0
利鑫超市,116.01899999999999,39.495,1,11836.0
佳淇超市,116.008,39.501,1,11837.0
惠友超市,116.00200000000001,39.427,1,11838.0
曹颖超市,116.046,39.505,1,11839.0
家家福超市(北京连锁第十八分店),116.059,39.551,1,11840.0
鑫惠峰超市,116.00399999999999,39.496,1,11841.0
美乐福超市no.108,116.10600000000001,39.473,1,11842.0
惠友超市(西马庄店),116.115,39.551,1,11843.0
顺您超市,116.021,39.499,1,11844.0
惠友超市张村店,116.03399999999999,39.553000000000004,1,11845.0
惠友超市丁各庄村加盟店no.1011,116.213,39.53,1,11846.0
永兴超市,116.005,39.496,1,11847.0
宏升超市,116.0,39.501,1,11848.0
松鑫超市,116.008,39.489000000000004,1,11849.0
东幸超市,116.016,39.484,1,11850.0
成成超市,116.02799999999999,39.496,1,11851.0
兴来诚超市,116.029,39.504,1,11852.0
金令超市,116.098,39.461,1,11853.0
汇鸿综合超市,116.03,39.497,1,11854.0
振兴平价超市,116.059,39.551,1,11855.0
材源超市,116.024,39.503,1,11856.0
厘利超市,116.069,39.44,1,11857.0
益源超市,116.005,39.498000000000005,1,11858.0
谊佳超市,116.00299999999999,39.481,1,11859.0
世纪华联超市(向阳商业街),116.059,39.551,1,11860.0
宇兴超市,116.105,39.407,1,11861.0
汇金超市花园店,116.016,39.485,1,11862.0
建宗平价超市,116.038,39.504,1,11863.0
联合超市,116.068,39.44,1,11864.0
广源超市,116.104,39.407,1,11865.0
隆泰超市,116.10600000000001,39.473,1,11866.0
鑫源超市,116.10799999999999,39.473,1,11867.0
金香超市,116.042,39.494,1,11868.0
强力超市批发,116.10700000000001,39.552,1,11869.0
益民平价超市,116.00299999999999,39.568000000000005,1,11870.0
惠友超市义和庄加盟店no.0695,116.184,39.533,1,11871.0
华美超市(挟河社区东北),116.02,39.588,1,11872.0
庆旺综合超市,116.00299999999999,39.567,1,11873.0
贵和超市,116.009,39.576,1,11874.0
惠友超市南寺村加盟店,116.10700000000001,39.406,1,11875.0
义利超市,116.118,39.555,1,11876.0
鑫冠超市,116.05799999999999,39.554,1,11877.0
家家福超市,116.185,39.532,1,11878.0
海香超市,116.119,39.5,1,11879.0
鑫恒发平价超市,116.06299999999999,39.547,1,11880.0
嘉嘉福超市刁窝店,116.09100000000001,39.501999999999995,1,11881.0
新鸿祥超市,116.09100000000001,39.501,1,11882.0
子龙超市,116.09100000000001,39.489000000000004,1,11883.0
欣鑫超市,116.021,39.489000000000004,1,11884.0
硕硕超市,116.01700000000001,39.486,1,11885.0
回头客超市,116.035,39.501,1,11886.0
调料超市,116.016,39.485,1,11887.0
泰福轩超市,116.103,39.412,1,11888.0
福瑞超市,116.04799999999999,39.399,1,11889.0
长虹批发超市,116.016,39.584,1,11890.0
