USERID,BEGIN_TIME,STARTLONGTITUDE,STARTLATITUDE,DURATION
2497.000,20140809125850,115.521,38.445,1.000
2497.000,20140809133034,115.521,38.445,1.000
2497.000,20140809143116,115.476,38.454,4.000
2497.000,20140809154212,115.521,38.445,3.000
2497.000,20140809160541,115.476,38.454,1.000
2497.000,20140809172755,115.521,38.445,1.000
2497.000,20140809185623,115.518,38.408,4.000
2497.000,20140809191235,115.521,38.445,2.000
2497.000,20140816105555,115.508,38.471,1.000
2497.000,20140816111804,115.521,38.445,4.000
2497.000,20140816124938,115.476,38.454,3.000
2497.000,20140816134713,115.508,38.471,2.000
2497.000,20140816140401,115.563,38.440,3.000
2497.000,20140816174030,115.456,38.456,1.000
2497.000,20140816194915,115.475,38.434,3.000
1427.000,20140809101527,115.697,39.362,1.000
1427.000,20140809125135,115.683,39.394,1.000
1427.000,20140809142605,115.744,39.427,2.000
1427.000,20140816102442,115.719,39.387,1.000
1427.000,20140816114629,115.699,39.399,1.000
1427.000,20140816120200,115.688,39.425,1.000
1427.000,20140816135123,115.699,39.399,1.000
1427.000,20140816145336,115.696,39.389,4.000
1427.000,20140816150247,115.699,39.399,3.000
1427.000,20140816164330,115.699,39.399,2.000
1427.000,20140816175310,115.683,39.394,2.000
1427.000,20140816195545,115.683,39.394,3.000
2862.000,20140809105936,115.641,38.553,2.000
2862.000,20140809110149,115.641,38.553,3.000
2862.000,20140809171621,115.644,38.578,4.000
2862.000,20140809192527,115.590,38.510,1.000
2862.000,20140816104012,115.618,38.506,1.000
2862.000,20140816121718,115.618,38.506,4.000
2862.000,20140816143738,115.575,38.491,3.000
2862.000,20140816154949,115.618,38.506,4.000
2862.000,20140816160618,115.618,38.506,3.000
2862.000,20140816171533,115.618,38.506,4.000
2862.000,20140816185142,115.580,38.521,3.000
2862.000,20140816192624,115.618,38.506,2.000
666.000,20140809104350,115.599,38.979,18.000
666.000,20140809114205,115.603,38.955,23.000
666.000,20140809123359,115.556,38.931,30.000
666.000,20140809163227,115.603,38.955,15.000
666.000,20140809170055,115.566,38.943,26.000
666.000,20140816130251,115.534,38.944,31.000
666.000,20140816173457,115.566,38.943,28.000
666.000,20140816181610,115.603,38.955,22.000
299.000,20140809102026,115.311,38.956,4.000
299.000,20140809111607,115.305,38.951,1.000
299.000,20140809152302,115.363,38.942,3.000
299.000,20140809165316,115.468,38.897,1.000
299.000,20140816105429,115.311,38.956,4.000
299.000,20140816125800,115.305,38.951,2.000
299.000,20140816135558,115.295,38.951,4.000
299.000,20140816144927,115.363,38.942,4.000
299.000,20140816192114,115.498,38.887,3.000
2126.000,20140809105516,115.321,38.382,1.000
2126.000,20140809111531,115.321,38.382,1.000
2126.000,20140809120140,115.343,38.371,2.000
2126.000,20140809144309,115.321,38.382,3.000
2126.000,20140809150315,115.321,38.382,1.000
2126.000,20140809162536,115.299,38.379,4.000
2126.000,20140809171210,115.343,38.371,1.000
2126.000,20140809185936,115.313,38.435,4.000
2126.000,20140816103257,115.292,38.391,3.000
2126.000,20140816111323,115.259,38.383,3.000
2126.000,20140816121736,115.343,38.371,3.000
2126.000,20140816143257,115.299,38.379,4.000
2126.000,20140816153451,115.299,38.379,3.000
2126.000,20140816161346,115.360,38.335,1.000
2126.000,20140816171743,115.299,38.379,1.000
2126.000,20140816180634,115.292,38.358,1.000
300.000,20140816114735,115.179,38.503,2.000
301.000,20140809104637,115.758,38.674,30.000
301.000,20140809110624,115.554,38.865,24.000
301.000,20140809120926,115.847,39.317,34.000
301.000,20140809130257,115.863,39.326,24.000
301.000,20140809143522,115.847,39.317,28.000
301.000,20140809150345,115.863,39.326,34.000
301.000,20140809175439,115.685,39.095,38.000
301.000,20140809180610,115.632,39.019,18.000
301.000,20140816105526,115.790,38.666,22.000
301.000,20140816110912,115.790,38.666,39.000
301.000,20140816122844,115.790,38.666,32.000
301.000,20140816131731,115.785,38.676,34.000
301.000,20140816145839,115.790,38.666,32.000
301.000,20140816153118,115.785,38.676,35.000
301.000,20140816165019,115.775,38.680,32.000
301.000,20140816173016,115.773,38.675,19.000
301.000,20140816191736,115.790,38.666,29.000
1428.000,20140809104611,114.698,38.621,1.000
1428.000,20140809115032,114.698,38.621,2.000
1428.000,20140809120110,114.698,38.621,1.000
1428.000,20140809130223,114.698,38.621,1.000
1428.000,20140809143123,114.698,38.621,4.000
1428.000,20140809155850,114.698,38.621,2.000
1428.000,20140809165912,114.698,38.621,1.000
1428.000,20140809175708,114.698,38.621,2.000
1428.000,20140809182642,114.698,38.621,3.000
1428.000,20140809192745,114.698,38.621,1.000
1428.000,20140816165044,114.634,38.577,4.000
1428.000,20140816174615,114.698,38.621,4.000
1428.000,20140816180959,114.698,38.621,1.000
1428.000,20140816190215,114.698,38.621,3.000
2498.000,20140809105325,115.697,39.362,3.000
2498.000,20140809115129,115.697,39.362,4.000
2498.000,20140809123757,115.707,39.385,2.000
2498.000,20140809174413,115.695,39.324,3.000
2498.000,20140809181238,115.664,39.437,2.000
2498.000,20140816105819,115.697,39.362,1.000
2498.000,20140816112121,115.662,39.382,4.000
2498.000,20140816122240,115.697,39.362,2.000
2498.000,20140816153441,115.716,39.502,4.000
2498.000,20140816162818,115.700,39.459,3.000
2498.000,20140816171037,115.688,39.425,1.000
2498.000,20140816180009,115.662,39.382,4.000
1429.000,20140809105817,115.997,39.507,35.000
1429.000,20140809113941,116.015,39.483,26.000
1429.000,20140809120215,116.040,39.516,32.000
1429.000,20140809141007,116.017,39.472,39.000
1429.000,20140809192150,116.010,39.489,19.000
1429.000,20140816135941,116.017,39.472,30.000
1429.000,20140816142610,116.015,39.483,37.000
1429.000,20140816163534,116.026,39.484,31.000
302.000,20140809115042,115.696,39.389,4.000
302.000,20140809121150,115.699,39.376,1.000
302.000,20140809134950,115.699,39.376,1.000
302.000,20140809153732,115.697,39.362,1.000
302.000,20140809165527,115.697,39.362,4.000
302.000,20140809174951,115.707,39.385,1.000
302.000,20140816162640,115.696,39.389,1.000
302.000,20140816182702,115.709,39.393,2.000
302.000,20140816193222,115.709,39.393,3.000
2127.000,20140809173858,115.612,39.371,27.000
2127.000,20140809185534,115.527,39.347,33.000
2127.000,20140809190627,115.482,39.355,39.000
2127.000,20140816102250,115.482,39.355,38.000
2127.000,20140816121728,115.482,39.355,29.000
2127.000,20140816135804,115.485,39.346,19.000
2127.000,20140816144330,115.485,39.346,26.000
2127.000,20140816150314,115.482,39.355,32.000
2127.000,20140816185256,115.485,39.346,23.000
667.000,20140809105255,115.870,39.317,3.000
667.000,20140809111129,115.858,39.320,4.000
667.000,20140809120338,115.798,39.372,4.000
667.000,20140809184635,115.849,39.347,1.000
667.000,20140816110415,115.858,39.320,3.000
667.000,20140816181320,115.863,39.326,1.000
667.000,20140816190638,115.863,39.326,1.000
1049.000,20140809155251,114.921,38.545,3.000
1049.000,20140809165021,114.921,38.544,4.000
1049.000,20140809170123,114.921,38.544,1.000
1049.000,20140809185143,114.976,38.746,4.000
1049.000,20140809190641,114.972,38.745,1.000
1049.000,20140816104816,114.940,38.552,2.000
1049.000,20140816111059,114.940,38.552,1.000
1049.000,20140816172032,114.940,38.552,2.000
1049.000,20140816185734,114.942,38.540,3.000
1049.000,20140816193336,114.960,38.528,4.000
2863.000,20140816142605,115.022,38.612,2.000
2863.000,20140816154529,115.054,38.606,4.000
2863.000,20140816162539,115.054,38.606,2.000
2863.000,20140816174615,115.054,38.606,3.000
1050.000,20140809184332,114.724,38.620,3.000
1050.000,20140816114604,114.724,38.620,1.000
1050.000,20140816132715,114.724,38.620,4.000
1050.000,20140816144951,114.724,38.620,2.000
1050.000,20140816155353,114.724,38.620,4.000
1050.000,20140816161514,114.724,38.620,4.000
2499.000,20140809101219,115.304,38.887,36.000
2499.000,20140809115438,115.645,38.754,39.000
2499.000,20140809124949,115.759,38.696,33.000
2499.000,20140809131129,115.614,38.728,38.000
2499.000,20140809140515,115.616,38.688,24.000
2499.000,20140809150202,115.527,38.769,30.000
2499.000,20140809161503,115.484,38.855,18.000
2499.000,20140809183347,115.484,38.855,21.000
2499.000,20140816105608,115.527,38.471,28.000
2499.000,20140816110615,115.453,38.460,36.000
2499.000,20140816130738,115.321,38.416,34.000
2499.000,20140816140153,115.326,38.429,17.000
2499.000,20140816151300,115.323,38.405,19.000
2499.000,20140816161231,115.253,38.442,32.000
2499.000,20140816171359,115.327,38.423,27.000
2499.000,20140816185416,115.455,38.619,28.000
2499.000,20140816190819,115.476,38.727,18.000
1788.000,20140809153259,115.215,38.890,18.000
1788.000,20140809182322,115.168,38.912,29.000
1788.000,20140816151446,115.196,38.859,17.000
1788.000,20140816165713,115.222,38.854,35.000
1788.000,20140816170959,115.169,38.912,25.000
1789.000,20140809104707,115.442,38.729,29.000
1789.000,20140809120059,115.444,38.715,32.000
1789.000,20140809163546,115.444,38.715,31.000
1789.000,20140809181450,115.483,38.767,37.000
2500.000,20140816105627,115.844,38.583,3.000
2500.000,20140816115854,115.844,38.583,3.000
2500.000,20140816120008,115.844,38.583,4.000
2500.000,20140816131124,115.844,38.583,2.000
2500.000,20140816145043,115.844,38.583,3.000
2500.000,20140816150054,115.844,38.583,2.000
2500.000,20140816165106,115.844,38.583,2.000
2500.000,20140816173335,115.816,38.594,2.000
2500.000,20140816183613,115.844,38.583,2.000
2500.000,20140816192500,115.844,38.583,3.000
303.000,20140809104128,115.495,39.349,2.000
303.000,20140809114414,115.509,39.336,2.000
303.000,20140809120144,115.509,39.336,2.000
303.000,20140809132208,115.508,39.354,2.000
303.000,20140809140121,115.495,39.349,2.000
303.000,20140809150445,115.503,39.345,3.000
303.000,20140809163636,115.509,39.336,4.000
303.000,20140809174540,115.509,39.336,1.000
1790.000,20140809110128,115.644,39.015,21.000
1790.000,20140809132434,115.637,39.012,18.000
1790.000,20140809194218,115.647,39.037,20.000
2128.000,20140809123809,115.515,39.005,15.000
2128.000,20140809133017,115.480,39.039,38.000
2128.000,20140809142955,115.515,39.005,39.000
2128.000,20140809152034,115.465,39.036,39.000
2128.000,20140809175122,115.458,39.019,27.000
2128.000,20140809192940,115.515,39.005,27.000
2128.000,20140816120759,115.460,39.025,20.000
2128.000,20140816132705,115.515,39.005,37.000
2128.000,20140816144239,115.515,39.005,22.000
2864.000,20140809115110,116.024,39.573,2.000
2864.000,20140809121608,115.904,39.389,3.000
2864.000,20140809132933,115.638,39.029,4.000
2864.000,20140809145906,115.638,39.029,2.000
2864.000,20140809151016,115.625,39.023,1.000
2864.000,20140809161931,115.638,39.029,3.000
2864.000,20140809172351,115.625,39.023,3.000
2864.000,20140809183411,115.625,39.023,4.000
2864.000,20140809194747,115.625,39.023,3.000
2864.000,20140816104326,115.637,39.012,1.000
2864.000,20140816185713,115.638,39.029,3.000
2864.000,20140816190139,115.625,39.023,4.000
2865.000,20140809124627,116.192,39.051,25.000
2865.000,20140809140710,116.125,39.050,22.000
2865.000,20140809163332,116.103,38.991,24.000
2865.000,20140809171930,116.192,39.051,24.000
2865.000,20140809185234,116.185,39.044,34.000
2865.000,20140809195042,116.192,39.051,26.000
1430.000,20140809100339,115.672,39.016,1.000
1430.000,20140809112323,115.658,38.989,2.000
1430.000,20140809123503,115.692,38.990,3.000
1430.000,20140809143618,115.658,39.007,2.000
1430.000,20140809154755,115.672,39.016,2.000
1430.000,20140809163424,115.658,38.989,2.000
1430.000,20140809172121,115.658,39.007,1.000
1430.000,20140809181738,115.658,38.989,1.000
1430.000,20140816100408,115.672,39.016,3.000
1430.000,20140816134052,115.658,38.989,1.000
1430.000,20140816140930,115.658,39.007,3.000
1430.000,20140816152310,115.658,39.007,4.000
1430.000,20140816160431,115.658,38.989,3.000
1430.000,20140816174816,115.658,38.989,2.000
1430.000,20140816182243,115.672,39.016,2.000
304.000,20140809175218,115.944,38.642,2.000
304.000,20140809184248,115.451,38.564,4.000
668.000,20140809101011,115.773,38.675,1.000
668.000,20140809110102,115.758,38.696,3.000
668.000,20140809170629,115.745,38.704,3.000
668.000,20140809182106,115.747,38.697,2.000
668.000,20140809192607,115.758,38.696,3.000
668.000,20140816103451,115.746,38.681,3.000
668.000,20140816110644,115.745,38.704,2.000
668.000,20140816135415,115.745,38.704,2.000
668.000,20140816142411,115.758,38.696,3.000
668.000,20140816151737,115.747,38.697,1.000
668.000,20140816162731,115.758,38.696,1.000
668.000,20140816171304,115.771,38.700,1.000
668.000,20140816180237,115.747,38.697,1.000
669.000,20140809100052,115.497,39.354,19.000
669.000,20140809112019,115.495,39.349,25.000
669.000,20140809120400,115.509,39.336,23.000
669.000,20140809144101,115.495,39.349,34.000
669.000,20140809150432,115.482,39.355,22.000
669.000,20140809180931,115.495,39.359,39.000
669.000,20140809192144,115.503,39.345,25.000
669.000,20140816122931,115.495,39.359,29.000
669.000,20140816134448,115.495,39.359,36.000
669.000,20140816145233,115.508,39.354,37.000
669.000,20140816155812,115.509,39.336,34.000
669.000,20140816162928,115.493,39.344,20.000
669.000,20140816173929,115.495,39.349,23.000
2866.000,20140809123317,115.771,38.685,1.000
2866.000,20140809133321,115.776,38.689,3.000
2866.000,20140809143511,115.613,38.764,1.000
2866.000,20140809153710,115.563,38.799,1.000
2866.000,20140809161652,115.461,38.806,2.000
2866.000,20140809194356,115.851,38.547,4.000
2866.000,20140816104602,115.525,38.804,4.000
2866.000,20140816112532,115.638,38.717,3.000
2866.000,20140816122309,115.764,38.690,4.000
2866.000,20140816133927,115.767,38.694,4.000
2866.000,20140816140153,115.771,38.685,3.000
2866.000,20140816155754,115.773,38.675,2.000
2866.000,20140816160735,115.771,38.685,4.000
2866.000,20140816184323,115.767,38.694,1.000
2866.000,20140816195454,115.764,38.690,2.000
2129.000,20140809104051,115.956,39.184,23.000
2129.000,20140809115202,115.956,39.184,16.000
2129.000,20140809130457,115.938,39.184,28.000
2129.000,20140809142143,115.938,39.184,34.000
2129.000,20140809152014,115.978,39.224,39.000
2129.000,20140809175218,115.978,39.224,22.000
2129.000,20140809182440,115.931,39.200,34.000
2129.000,20140809195428,115.978,39.224,19.000
2129.000,20140816184031,115.938,39.184,21.000
2129.000,20140816190351,115.930,39.222,27.000
1051.000,20140809121433,114.992,38.707,3.000
1051.000,20140816133644,115.191,38.792,2.000
1051.000,20140816142324,115.191,38.792,2.000
1051.000,20140816150600,115.192,38.792,2.000
1051.000,20140816160953,115.192,38.792,4.000
1051.000,20140816170357,115.192,38.792,2.000
2501.000,20140809141556,115.944,38.650,1.000
2501.000,20140816104442,115.944,38.642,2.000
2501.000,20140816193800,115.944,38.642,3.000
2502.000,20140809110509,114.698,38.621,1.000
2502.000,20140809154758,114.692,38.636,2.000
2502.000,20140809163030,114.725,38.634,4.000
2502.000,20140809172731,114.739,38.623,3.000
2502.000,20140809184511,114.692,38.636,2.000
2502.000,20140809190002,114.725,38.634,2.000
1431.000,20140809105347,114.977,38.493,2.000
1431.000,20140809113709,114.963,38.477,4.000
1431.000,20140809135641,114.977,38.493,2.000
1431.000,20140809142550,114.977,38.493,4.000
1431.000,20140809155424,114.977,38.493,1.000
1431.000,20140809165955,114.977,38.493,4.000
1431.000,20140809175706,114.977,38.493,1.000
1431.000,20140809181329,114.977,38.493,3.000
1431.000,20140809192008,114.993,38.476,2.000
1431.000,20140816100739,114.977,38.493,2.000
1431.000,20140816114532,114.993,38.476,1.000
1431.000,20140816134154,114.977,38.493,1.000
1431.000,20140816141155,114.993,38.476,3.000
1431.000,20140816152902,114.977,38.493,1.000
1431.000,20140816163511,114.973,38.505,3.000
1431.000,20140816175825,114.993,38.476,4.000
1431.000,20140816182042,114.970,38.443,2.000
305.000,20140809105911,115.944,38.642,1.000
305.000,20140809112611,115.944,38.650,2.000
305.000,20140809125953,115.944,38.650,2.000
305.000,20140809130208,115.944,38.650,3.000
305.000,20140809142819,115.944,38.650,2.000
305.000,20140809155906,115.944,38.642,4.000
305.000,20140809174305,115.944,38.650,1.000
305.000,20140809185103,115.944,38.642,1.000
305.000,20140809190236,115.944,38.642,3.000
305.000,20140816112430,115.944,38.650,2.000
305.000,20140816121452,115.944,38.642,2.000
305.000,20140816132958,115.944,38.650,1.000
305.000,20140816140305,115.944,38.650,2.000
305.000,20140816160418,115.944,38.650,2.000
305.000,20140816174840,115.944,38.642,2.000
1432.000,20140809101739,115.555,38.873,4.000
1432.000,20140809125948,115.562,38.876,3.000
1432.000,20140809132600,115.562,38.876,3.000
1432.000,20140809151517,115.555,38.873,1.000
1432.000,20140809160830,115.554,38.858,2.000
1432.000,20140809174627,115.555,38.873,4.000
1432.000,20140809183828,115.423,38.834,1.000
1432.000,20140816104742,115.555,38.873,3.000
1432.000,20140816114408,115.562,38.876,1.000
1432.000,20140816120714,115.555,38.873,1.000
1432.000,20140816134212,115.555,38.873,4.000
1432.000,20140816151506,115.555,38.873,4.000
1432.000,20140816161933,115.555,38.873,4.000
1432.000,20140816174713,115.490,38.881,3.000
1432.000,20140816180900,115.432,38.852,3.000
670.000,20140809164328,115.507,38.851,39.000
670.000,20140809173810,115.514,38.870,20.000
670.000,20140809181215,115.524,38.871,39.000
670.000,20140809193037,115.511,38.854,31.000
670.000,20140816134051,115.860,38.793,35.000
670.000,20140816141401,115.860,38.793,23.000
670.000,20140816152924,115.918,38.770,30.000
670.000,20140816162056,115.860,38.793,24.000
670.000,20140816193512,115.860,38.793,25.000
2867.000,20140809100101,115.852,38.835,2.000
2867.000,20140809112635,115.893,38.845,3.000
2867.000,20140809124625,115.944,38.814,1.000
2867.000,20140809134134,115.918,38.770,4.000
2867.000,20140809144812,115.944,38.814,4.000
2867.000,20140809152204,115.944,38.814,3.000
2867.000,20140809161050,115.852,38.835,2.000
2867.000,20140809171445,115.915,38.792,2.000
2867.000,20140809180804,115.893,38.845,2.000
2867.000,20140809192214,115.915,38.792,4.000
2867.000,20140816114739,115.915,38.792,3.000
2867.000,20140816122431,115.915,38.792,2.000
2867.000,20140816134101,115.915,38.792,3.000
2867.000,20140816142320,115.893,38.845,2.000
2867.000,20140816160817,115.915,38.792,2.000
2867.000,20140816192341,115.893,38.845,1.000
671.000,20140809105045,115.783,38.685,4.000
671.000,20140809113034,115.783,38.685,2.000
671.000,20140809121342,115.776,38.689,1.000
671.000,20140809133506,115.780,38.690,3.000
671.000,20140809140830,115.767,38.694,2.000
671.000,20140809150411,115.776,38.689,4.000
671.000,20140809162220,115.796,38.686,2.000
671.000,20140809171837,115.783,38.685,1.000
671.000,20140809183330,115.776,38.689,1.000
671.000,20140816111119,115.783,38.685,1.000
671.000,20140816121822,115.783,38.685,4.000
671.000,20140816133402,115.783,38.685,3.000
671.000,20140816154639,115.796,38.686,3.000
671.000,20140816160137,115.780,38.690,1.000
671.000,20140816181737,115.783,38.685,4.000
2503.000,20140809100117,115.326,38.429,38.000
2503.000,20140809113116,115.321,38.416,21.000
2503.000,20140809135903,115.309,38.410,22.000
2503.000,20140816103905,115.326,38.429,26.000
2503.000,20140816145214,115.328,38.437,28.000
2503.000,20140816151151,115.328,38.437,29.000
2503.000,20140816163801,115.326,38.429,18.000
2503.000,20140816185526,115.327,38.423,26.000
2503.000,20140816194202,115.327,38.423,24.000
1791.000,20140809104017,115.327,38.423,4.000
1791.000,20140809114307,115.326,38.429,2.000
1791.000,20140809183727,115.308,38.425,2.000
1791.000,20140816172635,115.308,38.425,3.000
1791.000,20140816181415,115.317,38.421,4.000
2130.000,20140809112640,115.322,38.406,15.000
2130.000,20140809125740,115.322,38.406,33.000
2130.000,20140809145814,115.318,38.421,22.000
2130.000,20140809155103,115.321,38.416,30.000
2130.000,20140809160318,115.327,38.423,16.000
2130.000,20140809170702,115.318,38.421,30.000
2130.000,20140809183836,115.513,38.595,15.000
2130.000,20140809191809,115.327,38.423,31.000
2130.000,20140816100245,115.328,38.403,22.000
2130.000,20140816124907,115.308,38.425,22.000
2130.000,20140816130144,115.322,38.406,22.000
2130.000,20140816143150,115.321,38.416,37.000
2130.000,20140816150429,115.340,38.452,29.000
2130.000,20140816165819,115.339,38.417,32.000
672.000,20140809100252,115.476,38.911,4.000
672.000,20140809113025,115.491,38.909,3.000
672.000,20140809154025,115.483,38.912,1.000
672.000,20140809161204,115.348,38.939,1.000
672.000,20140809175349,115.305,38.951,4.000
672.000,20140809181701,115.314,38.951,2.000
672.000,20140816122726,115.339,38.928,2.000
1433.000,20140809105426,114.703,38.587,3.000
1433.000,20140809113624,114.739,38.581,3.000
1433.000,20140809122041,114.649,38.602,3.000
1433.000,20140809131025,114.664,38.628,3.000
1433.000,20140809141355,114.703,38.587,4.000
1433.000,20140809154648,114.676,38.608,2.000
1433.000,20140809160106,114.698,38.621,3.000
1433.000,20140809175122,114.664,38.625,1.000
1433.000,20140809185304,114.703,38.587,4.000
1433.000,20140809193853,114.699,38.601,1.000
1433.000,20140816131953,114.739,38.581,4.000
1433.000,20140816165954,114.649,38.602,2.000
1433.000,20140816174612,114.703,38.587,2.000
1433.000,20140816180938,114.703,38.587,4.000
1433.000,20140816190807,114.703,38.587,3.000
673.000,20140809105926,114.698,38.621,3.000
673.000,20140809112025,114.693,38.622,4.000
673.000,20140809120319,114.693,38.622,3.000
673.000,20140809131041,114.698,38.621,1.000
673.000,20140809141912,114.698,38.621,1.000
673.000,20140809155301,114.698,38.621,1.000
673.000,20140809161907,114.698,38.621,3.000
673.000,20140809173354,114.698,38.621,1.000
673.000,20140809194454,114.698,38.621,1.000
673.000,20140816164827,114.613,38.567,2.000
2868.000,20140816113208,115.843,38.971,2.000
2868.000,20140816120302,115.883,38.950,2.000
2868.000,20140816140720,115.868,38.950,1.000
2868.000,20140816152739,115.883,38.950,3.000
2868.000,20140816164838,115.883,38.950,2.000
2868.000,20140816175432,115.883,38.950,1.000
306.000,20140809113232,115.575,38.491,2.000
306.000,20140809123858,115.579,38.502,2.000
306.000,20140809132800,115.579,38.502,3.000
306.000,20140809142531,115.614,38.728,2.000
306.000,20140809155850,115.494,38.864,3.000
306.000,20140809173942,115.454,38.881,4.000
306.000,20140816155059,115.589,38.481,1.000
306.000,20140816172409,115.589,38.481,1.000
306.000,20140816180805,115.589,38.481,1.000
2869.000,20140809100143,115.461,38.846,37.000
2869.000,20140809115514,115.469,38.836,19.000
2869.000,20140809125739,115.551,38.880,22.000
2869.000,20140809133933,115.549,38.899,35.000
2869.000,20140809145201,115.538,38.901,25.000
2869.000,20140809152630,115.566,38.943,19.000
2869.000,20140809165636,115.491,38.819,26.000
2869.000,20140809170820,115.486,38.817,15.000
2869.000,20140809192110,115.467,38.831,31.000
2869.000,20140816105658,115.459,38.827,29.000
2869.000,20140816111640,115.469,38.836,15.000
2869.000,20140816123643,115.525,38.804,39.000
2869.000,20140816133514,115.532,38.891,22.000
2869.000,20140816145637,115.538,38.901,26.000
2869.000,20140816155944,115.554,38.858,38.000
2869.000,20140816162243,115.553,38.834,38.000
2869.000,20140816183303,115.469,38.836,29.000
1434.000,20140809102945,114.698,38.621,4.000
1434.000,20140809112322,114.698,38.621,1.000
1434.000,20140809120326,114.705,38.630,4.000
1434.000,20140809131514,114.692,38.636,2.000
1434.000,20140809140900,114.705,38.630,3.000
1434.000,20140809155103,114.692,38.636,3.000
1434.000,20140809165622,114.664,38.628,1.000
1434.000,20140809171937,114.693,38.622,4.000
1434.000,20140816124631,114.693,38.622,1.000
1434.000,20140816133056,114.698,38.621,1.000
1434.000,20140816145150,114.995,38.513,2.000
1434.000,20140816155949,114.693,38.622,2.000
1434.000,20140816162857,114.705,38.630,3.000
1434.000,20140816170124,114.705,38.630,2.000
1434.000,20140816185652,114.705,38.630,3.000
1434.000,20140816194949,114.692,38.636,3.000
2131.000,20140809100447,116.027,39.489,20.000
2131.000,20140809110314,116.028,39.482,35.000
2131.000,20140809172626,116.040,39.490,38.000
2131.000,20140816121526,116.040,39.490,25.000
2131.000,20140816131633,116.028,39.482,15.000
2131.000,20140816145516,116.040,39.490,34.000
2131.000,20140816150426,116.040,39.490,33.000
2131.000,20140816165147,116.040,39.490,26.000
2131.000,20140816171341,116.034,39.501,37.000
2131.000,20140816182102,116.040,39.490,21.000
2131.000,20140816190122,116.056,39.500,30.000
2504.000,20140809103155,115.200,38.658,3.000
2504.000,20140809113502,115.151,38.707,4.000
2504.000,20140809123415,115.144,38.706,4.000
2504.000,20140809143947,115.144,38.706,3.000
2504.000,20140809174459,115.144,38.706,4.000
2504.000,20140809180621,115.151,38.707,3.000
2504.000,20140809190521,115.151,38.707,4.000
2504.000,20140816100202,115.141,38.712,4.000
2504.000,20140816120018,115.144,38.706,3.000
2504.000,20140816153458,115.144,38.706,2.000
2504.000,20140816164128,115.144,38.706,3.000
2504.000,20140816172533,115.133,38.750,3.000
2504.000,20140816181000,115.030,38.783,4.000
2504.000,20140816192656,115.133,38.750,1.000
1435.000,20140809100117,114.681,39.342,18.000
1435.000,20140809112719,114.683,39.359,17.000
1435.000,20140809132058,114.710,39.346,17.000
1435.000,20140809150107,114.683,39.359,35.000
1435.000,20140809164528,114.683,39.359,20.000
1435.000,20140809172047,114.686,39.353,25.000
1435.000,20140809185430,114.683,39.359,36.000
1435.000,20140809192505,114.686,39.353,18.000
1435.000,20140816104100,114.675,39.350,36.000
1435.000,20140816113523,114.698,39.346,32.000
1435.000,20140816120927,114.681,39.342,31.000
1435.000,20140816131647,114.695,39.352,22.000
1435.000,20140816142612,114.686,39.353,39.000
1435.000,20140816154746,114.682,39.359,33.000
1435.000,20140816163812,114.682,39.359,25.000
1435.000,20140816173827,114.686,39.353,35.000
1435.000,20140816183321,114.698,39.346,39.000
1052.000,20140809104333,115.510,38.892,29.000
1052.000,20140809110329,115.479,38.929,20.000
1052.000,20140809125218,115.475,38.874,23.000
1052.000,20140809131324,115.475,38.874,36.000
1052.000,20140809141351,115.490,38.893,27.000
1052.000,20140809152057,115.507,38.851,23.000
1052.000,20140809170711,115.496,38.842,21.000
1052.000,20140809184619,115.499,38.847,16.000
1052.000,20140809194916,115.502,38.856,35.000
1052.000,20140816102304,115.501,38.906,27.000
1052.000,20140816110746,115.497,38.902,39.000
1052.000,20140816135831,115.501,38.906,22.000
1052.000,20140816140747,115.512,38.902,37.000
307.000,20140809101530,115.466,38.860,2.000
307.000,20140809112417,115.466,38.860,2.000
307.000,20140809125128,115.476,38.870,3.000
307.000,20140809161208,115.453,38.874,2.000
307.000,20140809172637,115.469,38.868,1.000
307.000,20140809182817,115.483,38.865,1.000
307.000,20140809191713,115.462,38.865,2.000
2505.000,20140809102714,115.835,38.958,4.000
2505.000,20140809110619,115.841,38.966,3.000
2505.000,20140809123838,115.839,38.973,3.000
2505.000,20140809132503,115.835,38.958,3.000
2505.000,20140809145414,115.843,38.971,1.000
2505.000,20140809153224,115.850,38.971,2.000
2505.000,20140809165618,115.841,38.966,1.000
2505.000,20140809171519,115.843,38.971,1.000
2505.000,20140809183542,115.841,38.966,3.000
2505.000,20140809191509,115.841,38.966,1.000
2505.000,20140816113938,115.841,39.014,2.000
2505.000,20140816121639,115.839,38.984,3.000
2505.000,20140816134244,115.843,38.971,4.000
2505.000,20140816152436,115.843,38.971,2.000
2505.000,20140816160512,115.839,38.984,3.000
2505.000,20140816175439,115.843,38.971,3.000
2505.000,20140816183301,115.824,38.973,2.000
2505.000,20140816191033,115.835,38.958,4.000
2506.000,20140809103852,115.873,39.060,2.000
2506.000,20140809111934,115.873,39.060,2.000
2506.000,20140809135018,115.864,39.061,3.000
2506.000,20140809144826,115.864,39.061,3.000
2506.000,20140809155721,115.864,39.061,2.000
2506.000,20140809163522,115.873,39.060,1.000
2506.000,20140809181652,115.866,39.052,2.000
2506.000,20140809193837,115.823,39.064,3.000
2506.000,20140816104435,115.873,39.060,4.000
2506.000,20140816131903,115.853,39.054,2.000
2506.000,20140816155115,115.853,39.054,2.000
2506.000,20140816165519,115.873,39.060,4.000
